wavenumber_cm^-1,reflectance_pct
1271.000000,45.635400
1272.000000,45.422593
1273.000000,45.209459
1274.000000,44.996144
1275.000000,44.782795
1276.000000,44.569560
1277.000000,44.356584
1278.000000,44.144014
1279.000000,43.931996
1280.000000,43.720675
1281.000000,43.510197
1282.000000,43.300705
1283.000000,43.092342
1284.000000,42.885250
1285.000000,42.679572
1286.000000,42.475447
1287.000000,42.273013
1288.000000,42.072410
1289.000000,41.873772
1290.000000,41.677234
1291.000000,41.482929
1292.000000,41.290989
1293.000000,41.101543
1294.000000,40.914718
1295.000000,40.730641
1296.000000,40.549433
1297.000000,40.371218
1298.000000,40.196113
1299.000000,40.024236
1300.000000,39.855700
1301.000000,39.690618
1302.000000,39.529098
1303.000000,39.371248
1304.000000,39.217171
1305.000000,39.066969
1306.000000,38.920739
1307.000000,38.778577
1308.000000,38.640575
1309.000000,38.506823
1310.000000,38.377407
1311.000000,38.252411
1312.000000,38.131913
1313.000000,38.015991
1314.000000,37.904719
1315.000000,37.798166
1316.000000,37.696399
1317.000000,37.599482
1318.000000,37.507474
1319.000000,37.420433
1320.000000,37.338410
1321.000000,37.261456
1322.000000,37.189616
1323.000000,37.122934
1324.000000,37.061446
1325.000000,37.005190
1326.000000,36.954195
1327.000000,36.908491
1328.000000,36.868101
1329.000000,36.833047
1330.000000,36.803345
1331.000000,36.779008
1332.000000,36.760047
1333.000000,36.746467
1334.000000,36.738272
1335.000000,36.735459
1336.000000,36.738025
1337.000000,36.745961
1338.000000,36.759255
1339.000000,36.777892
1340.000000,36.801853
1341.000000,36.831116
1342.000000,36.865655
1343.000000,36.905441
1344.000000,36.950440
1345.000000,37.000618
1346.000000,37.055935
1347.000000,37.116348
1348.000000,37.181811
1349.000000,37.252276
1350.000000,37.327690
1351.000000,37.407998
1352.000000,37.493141
1353.000000,37.583059
1354.000000,37.677686
1355.000000,37.776956
1356.000000,37.880799
1357.000000,37.989141
1358.000000,38.101907
1359.000000,38.219019
1360.000000,38.340397
1361.000000,38.465955
1362.000000,38.595610
1363.000000,38.729271
1364.000000,38.866850
1365.000000,39.008252
1366.000000,39.153382
1367.000000,39.302144
1368.000000,39.454438
1369.000000,39.610162
1370.000000,39.769213
1371.000000,39.931487
1372.000000,40.096875
1373.000000,40.265270
1374.000000,40.436560
1375.000000,40.610635
1376.000000,40.787381
1377.000000,40.966683
1378.000000,41.148425
1379.000000,41.332489
1380.000000,41.518758
1381.000000,41.707111
1382.000000,41.897428
1383.000000,42.089588
1384.000000,42.283467
1385.000000,42.478943
1386.000000,42.675892
1387.000000,42.874188
1388.000000,43.073708
1389.000000,43.274325
1390.000000,43.475913
1391.000000,43.678346
1392.000000,43.881497
1393.000000,44.085240
1394.000000,44.289448
1395.000000,44.493993
1396.000000,44.698749
1397.000000,44.903589
1398.000000,45.108386
1399.000000,45.313015
1400.000000,45.517349
1401.000000,45.721263
1402.000000,45.924632
1403.000000,46.127331
1404.000000,46.329237
1405.000000,46.530226
1406.000000,46.730176
1407.000000,46.928965
1408.000000,47.126472
1409.000000,47.322579
1410.000000,47.517166
1411.000000,47.710116
1412.000000,47.901312
1413.000000,48.090639
1414.000000,48.277983
1415.000000,48.463231
1416.000000,48.646273
1417.000000,48.826998
1418.000000,49.005298
1419.000000,49.181067
1420.000000,49.354199
1421.000000,49.524591
1422.000000,49.692142
1423.000000,49.856751
1424.000000,50.018320
1425.000000,50.176754
1426.000000,50.331958
1427.000000,50.483839
1428.000000,50.632309
1429.000000,50.777277
1430.000000,50.918659
1431.000000,51.056371
1432.000000,51.190330
1433.000000,51.320457
1434.000000,51.446676
1435.000000,51.568911
1436.000000,51.687090
1437.000000,51.801142
1438.000000,51.911001
1439.000000,52.016600
1440.000000,52.117877
1441.000000,52.214772
1442.000000,52.307228
1443.000000,52.395189
1444.000000,52.478602
1445.000000,52.557419
1446.000000,52.631591
1447.000000,52.701075
1448.000000,52.765828
1449.000000,52.825812
1450.000000,52.880990
1451.000000,52.931330
1452.000000,52.976799
1453.000000,53.017371
1454.000000,53.053021
1455.000000,53.083725
1456.000000,53.109466
1457.000000,53.130225
1458.000000,53.145990
1459.000000,53.156751
1460.000000,53.162498
1461.000000,53.163227
1462.000000,53.158937
1463.000000,53.149628
1464.000000,53.135303
1465.000000,53.115970
1466.000000,53.091638
1467.000000,53.062320
1468.000000,53.028030
1469.000000,52.988788
1470.000000,52.944615
1471.000000,52.895534
1472.000000,52.841573
1473.000000,52.782761
1474.000000,52.719132
1475.000000,52.650720
1476.000000,52.577565
1477.000000,52.499707
1478.000000,52.417191
1479.000000,52.330064
1480.000000,52.238374
1481.000000,52.142174
1482.000000,52.041520
1483.000000,51.936469
1484.000000,51.827082
1485.000000,51.713422
1486.000000,51.595553
1487.000000,51.473546
1488.000000,51.347470
1489.000000,51.217399
1490.000000,51.083409
1491.000000,50.945578
1492.000000,50.803988
1493.000000,50.658720
1494.000000,50.509861
1495.000000,50.357498
1496.000000,50.201721
1497.000000,50.042623
1498.000000,49.880299
1499.000000,49.714843
1500.000000,49.546356
1501.000000,49.374938
1502.000000,49.200692
1503.000000,49.023721
1504.000000,48.844132
1505.000000,48.662034
1506.000000,48.477537
1507.000000,48.290751
1508.000000,48.101791
1509.000000,47.910771
1510.000000,47.717808
1511.000000,47.523019
1512.000000,47.326523
1513.000000,47.128441
1514.000000,46.928895
1515.000000,46.728007
1516.000000,46.525901
1517.000000,46.322703
1518.000000,46.118539
1519.000000,45.913535
1520.000000,45.707819
1521.000000,45.501519
1522.000000,45.294765
1523.000000,45.087686
1524.000000,44.880413
1525.000000,44.673075
1526.000000,44.465805
1527.000000,44.258733
1528.000000,44.051991
1529.000000,43.845709
1530.000000,43.640021
1531.000000,43.435057
1532.000000,43.230948
1533.000000,43.027827
1534.000000,42.825823
1535.000000,42.625066
1536.000000,42.425688
1537.000000,42.227817
1538.000000,42.031582
1539.000000,41.837111
1540.000000,41.644531
1541.000000,41.453969
1542.000000,41.265549
1543.000000,41.079396
1544.000000,40.895633
1545.000000,40.714381
1546.000000,40.535762
1547.000000,40.359893
1548.000000,40.186892
1549.000000,40.016876
1550.000000,39.849958
1551.000000,39.686252
1552.000000,39.525866
1553.000000,39.368911
1554.000000,39.215493
1555.000000,39.065716
1556.000000,38.919684
1557.000000,38.777495
1558.000000,38.639249
1559.000000,38.505040
1560.000000,38.374962
1561.000000,38.249105
1562.000000,38.127557
1563.000000,38.010403
1564.000000,37.897726
1565.000000,37.789606
1566.000000,37.686119
1567.000000,37.587339
1568.000000,37.493337
1569.000000,37.404181
1570.000000,37.319935
1571.000000,37.240662
1572.000000,37.166418
1573.000000,37.097261
1574.000000,37.033240
1575.000000,36.974404
1576.000000,36.920799
1577.000000,36.872466
1578.000000,36.829442
1579.000000,36.791762
1580.000000,36.759457
1581.000000,36.732554
1582.000000,36.711077
1583.000000,36.695045
1584.000000,36.684475
1585.000000,36.679379
1586.000000,36.679765
1587.000000,36.685640
1588.000000,36.697004
1589.000000,36.713855
1590.000000,36.736185
1591.000000,36.763986
1592.000000,36.797244
1593.000000,36.835939
1594.000000,36.880052
1595.000000,36.929556
1596.000000,36.984423
1597.000000,37.044619
1598.000000,37.110109
1599.000000,37.180852
1600.000000,37.256803
1601.000000,37.337915
1602.000000,37.424137
1603.000000,37.515413
1604.000000,37.611685
1605.000000,37.712891
1606.000000,37.818964
1607.000000,37.929837
1608.000000,38.045435
1609.000000,38.165683
1610.000000,38.290501
1611.000000,38.419807
1612.000000,38.553515
1613.000000,38.691534
1614.000000,38.833775
1615.000000,38.980139
1616.000000,39.130530
1617.000000,39.284847
1618.000000,39.442983
1619.000000,39.604834
1620.000000,39.770289
1621.000000,39.939236
1622.000000,40.111560
1623.000000,40.287144
1624.000000,40.465867
1625.000000,40.647608
1626.000000,40.832243
1627.000000,41.019645
1628.000000,41.209685
1629.000000,41.402234
1630.000000,41.597159
1631.000000,41.794326
1632.000000,41.993600
1633.000000,42.194843
1634.000000,42.397916
1635.000000,42.602680
1636.000000,42.808993
1637.000000,43.016714
1638.000000,43.225697
1639.000000,43.435800
1640.000000,43.646877
1641.000000,43.858782
1642.000000,44.071369
1643.000000,44.284490
1644.000000,44.497998
1645.000000,44.711746
1646.000000,44.925585
1647.000000,45.139369
1648.000000,45.352948
1649.000000,45.566175
1650.000000,45.778903
1651.000000,45.990986
1652.000000,46.202275
1653.000000,46.412626
1654.000000,46.621893
1655.000000,46.829932
1656.000000,47.036600
1657.000000,47.241753
1658.000000,47.445251
1659.000000,47.646954
1660.000000,47.846724
1661.000000,48.044422
1662.000000,48.239913
1663.000000,48.433064
1664.000000,48.623742
1665.000000,48.811817
1666.000000,48.997160
1667.000000,49.179645
1668.000000,49.359148
1669.000000,49.535546
1670.000000,49.708721
1671.000000,49.878555
1672.000000,50.044933
1673.000000,50.207743
1674.000000,50.366875
1675.000000,50.522223
1676.000000,50.673683
1677.000000,50.821154
1678.000000,50.964536
1679.000000,51.103736
1680.000000,51.238662
1681.000000,51.369224
1682.000000,51.495336
1683.000000,51.616917
1684.000000,51.733888
1685.000000,51.846172
1686.000000,51.953697
1687.000000,52.056395
1688.000000,52.154201
1689.000000,52.247053
1690.000000,52.334892
1691.000000,52.417665
1692.000000,52.495321
1693.000000,52.567812
1694.000000,52.635096
1695.000000,52.697132
1696.000000,52.753886
1697.000000,52.805324
1698.000000,52.851420
1699.000000,52.892149
1700.000000,52.927489
1701.000000,52.957425
1702.000000,52.981944
1703.000000,53.001036
1704.000000,53.014697
1705.000000,53.022925
1706.000000,53.025723
1707.000000,53.023097
1708.000000,53.015057
1709.000000,53.001617
1710.000000,52.982794
1711.000000,52.958611
1712.000000,52.929091
1713.000000,52.894264
1714.000000,52.854162
1715.000000,52.808822
1716.000000,52.758282
1717.000000,52.702585
1718.000000,52.641779
1719.000000,52.575914
1720.000000,52.505042
1721.000000,52.429220
1722.000000,52.348509
1723.000000,52.262972
1724.000000,52.172675
1725.000000,52.077689
1726.000000,51.978084
1727.000000,51.873938
1728.000000,51.765330
1729.000000,51.652339
1730.000000,51.535052
1731.000000,51.413554
1732.000000,51.287935
1733.000000,51.158289
1734.000000,51.024709
1735.000000,50.887294
1736.000000,50.746141
1737.000000,50.601355
1738.000000,50.453038
1739.000000,50.301296
1740.000000,50.146239
1741.000000,49.987977
1742.000000,49.826621
1743.000000,49.662285
1744.000000,49.495086
1745.000000,49.325139
1746.000000,49.152565
1747.000000,48.977484
1748.000000,48.800016
1749.000000,48.620285
1750.000000,48.438414
1751.000000,48.254529
1752.000000,48.068757
1753.000000,47.881223
1754.000000,47.692056
1755.000000,47.501384
1756.000000,47.309336
1757.000000,47.116043
1758.000000,46.921634
1759.000000,46.726241
1760.000000,46.529993
1761.000000,46.333022
1762.000000,46.135459
1763.000000,45.937435
1764.000000,45.739081
1765.000000,45.540529
1766.000000,45.341908
1767.000000,45.143350
1768.000000,44.944984
1769.000000,44.746940
1770.000000,44.549347
1771.000000,44.352332
1772.000000,44.156024
1773.000000,43.960549
1774.000000,43.766033
1775.000000,43.572601
1776.000000,43.380376
1777.000000,43.189481
1778.000000,43.000039
1779.000000,42.812168
1780.000000,42.625988
1781.000000,42.441616
1782.000000,42.259168
1783.000000,42.078759
1784.000000,41.900502
1785.000000,41.724507
1786.000000,41.550885
1787.000000,41.379742
1788.000000,41.211185
1789.000000,41.045317
1790.000000,40.882241
1791.000000,40.722056
1792.000000,40.564860
1793.000000,40.410749
1794.000000,40.259817
1795.000000,40.112154
1796.000000,39.967849
1797.000000,39.826990
1798.000000,39.689661
1799.000000,39.555944
1800.000000,39.425918
1801.000000,39.299661
1802.000000,39.177246
1803.000000,39.058746
1804.000000,38.944231
1805.000000,38.833766
1806.000000,38.727417
1807.000000,38.625245
1808.000000,38.527308
1809.000000,38.433663
1810.000000,38.344363
1811.000000,38.259458
1812.000000,38.178997
1813.000000,38.103024
1814.000000,38.031582
1815.000000,37.964710
1816.000000,37.902443
1817.000000,37.844817
1818.000000,37.791862
1819.000000,37.743605
1820.000000,37.700071
1821.000000,37.661283
1822.000000,37.627260
1823.000000,37.598018
1824.000000,37.573571
1825.000000,37.553929
1826.000000,37.539099
1827.000000,37.529087
1828.000000,37.523894
1829.000000,37.523519
1830.000000,37.527958
1831.000000,37.537204
1832.000000,37.551248
1833.000000,37.570077
1834.000000,37.593676
1835.000000,37.622027
1836.000000,37.655108
1837.000000,37.692896
1838.000000,37.735364
1839.000000,37.782483
1840.000000,37.834221
1841.000000,37.890544
1842.000000,37.951413
1843.000000,38.016789
1844.000000,38.086629
1845.000000,38.160888
1846.000000,38.239517
1847.000000,38.322467
1848.000000,38.409684
1849.000000,38.501113
1850.000000,38.596696
1851.000000,38.696372
1852.000000,38.800079
1853.000000,38.907752
1854.000000,39.019322
1855.000000,39.134721
1856.000000,39.253876
1857.000000,39.376714
1858.000000,39.503157
1859.000000,39.633127
1860.000000,39.766544
1861.000000,39.903325
1862.000000,40.043385
1863.000000,40.186638
1864.000000,40.332995
1865.000000,40.482365
1866.000000,40.634658
1867.000000,40.789778
1868.000000,40.947630
1869.000000,41.108117
1870.000000,41.271140
1871.000000,41.436598
1872.000000,41.604389
1873.000000,41.774410
1874.000000,41.946555
1875.000000,42.120720
1876.000000,42.296795
1877.000000,42.474673
1878.000000,42.654244
1879.000000,42.835395
1880.000000,43.018016
1881.000000,43.201994
1882.000000,43.387213
1883.000000,43.573560
1884.000000,43.760919
1885.000000,43.949172
1886.000000,44.138204
1887.000000,44.327895
1888.000000,44.518129
1889.000000,44.708785
1890.000000,44.899745
1891.000000,45.090890
1892.000000,45.282098
1893.000000,45.473250
1894.000000,45.664226
1895.000000,45.854905
1896.000000,46.045167
1897.000000,46.234892
1898.000000,46.423958
1899.000000,46.612247
1900.000000,46.799637
1901.000000,46.986010
1902.000000,47.171246
1903.000000,47.355228
1904.000000,47.537835
1905.000000,47.718952
1906.000000,47.898461
1907.000000,48.076245
1908.000000,48.252190
1909.000000,48.426182
1910.000000,48.598106
1911.000000,48.767850
1912.000000,48.935304
1913.000000,49.100356
1914.000000,49.262897
1915.000000,49.422821
1916.000000,49.580020
1917.000000,49.734391
1918.000000,49.885829
1919.000000,50.034233
1920.000000,50.179504
1921.000000,50.321541
1922.000000,50.460250
1923.000000,50.595535
1924.000000,50.727304
1925.000000,50.855466
1926.000000,50.979931
1927.000000,51.100615
1928.000000,51.217431
1929.000000,51.330298
1930.000000,51.439136
1931.000000,51.543867
1932.000000,51.644417
1933.000000,51.740713
1934.000000,51.832684
1935.000000,51.920264
1936.000000,52.003386
1937.000000,52.081990
1938.000000,52.156015
1939.000000,52.225406
1940.000000,52.290108
1941.000000,52.350070
1942.000000,52.405244
1943.000000,52.455587
1944.000000,52.501055
1945.000000,52.541609
1946.000000,52.577215
1947.000000,52.607839
1948.000000,52.633453
1949.000000,52.654029
1950.000000,52.669545
1951.000000,52.679981
1952.000000,52.685320
1953.000000,52.685551
1954.000000,52.680662
1955.000000,52.670648
1956.000000,52.655505
1957.000000,52.635234
1958.000000,52.609839
1959.000000,52.579328
1960.000000,52.543710
1961.000000,52.503000
1962.000000,52.457215
1963.000000,52.406378
1964.000000,52.350511
1965.000000,52.289643
1966.000000,52.223806
1967.000000,52.153035
1968.000000,52.077366
1969.000000,51.996844
1970.000000,51.911511
1971.000000,51.821418
1972.000000,51.726615
1973.000000,51.627158
1974.000000,51.523105
1975.000000,51.414519
1976.000000,51.301464
1977.000000,51.184008
1978.000000,51.062223
1979.000000,50.936183
1980.000000,50.805967
1981.000000,50.671655
1982.000000,50.533330
1983.000000,50.391080
1984.000000,50.244994
1985.000000,50.095165
1986.000000,49.941688
1987.000000,49.784661
1988.000000,49.624185
1989.000000,49.460363
1990.000000,49.293302
1991.000000,49.123110
1992.000000,48.949898
1993.000000,48.773779
1994.000000,48.594869
1995.000000,48.413286
1996.000000,48.229149
1997.000000,48.042580
1998.000000,47.853704
1999.000000,47.662646
2000.000000,47.469534
2001.000000,47.274497
2002.000000,47.077667
2003.000000,46.879175
2004.000000,46.679156
2005.000000,46.477744
2006.000000,46.275077
2007.000000,46.071293
2008.000000,45.866529
2009.000000,45.660926
2010.000000,45.454624
2011.000000,45.247764
2012.000000,45.040489
2013.000000,44.832941
2014.000000,44.625263
2015.000000,44.417599
2016.000000,44.210091
2017.000000,44.002884
2018.000000,43.796121
2019.000000,43.589947
2020.000000,43.384504
2021.000000,43.179936
2022.000000,42.976385
2023.000000,42.773995
2024.000000,42.572906
2025.000000,42.373259
2026.000000,42.175195
2027.000000,41.978853
2028.000000,41.784371
2029.000000,41.591886
2030.000000,41.401534
2031.000000,41.213449
2032.000000,41.027765
2033.000000,40.844613
2034.000000,40.664122
2035.000000,40.486421
2036.000000,40.311636
2037.000000,40.139891
2038.000000,39.971308
2039.000000,39.806008
2040.000000,39.644108
2041.000000,39.485724
2042.000000,39.330969
2043.000000,39.179954
2044.000000,39.032786
2045.000000,38.889571
2046.000000,38.750412
2047.000000,38.615408
2048.000000,38.484657
2049.000000,38.358252
2050.000000,38.236284
2051.000000,38.118841
2052.000000,38.006008
2053.000000,37.897865
2054.000000,37.794491
2055.000000,37.695960
2056.000000,37.602344
2057.000000,37.513709
2058.000000,37.430121
2059.000000,37.351640
2060.000000,37.278322
2061.000000,37.210221
2062.000000,37.147387
2063.000000,37.089864
2064.000000,37.037695
2065.000000,36.990918
2066.000000,36.949567
2067.000000,36.913673
2068.000000,36.883262
2069.000000,36.858356
2070.000000,36.838974
2071.000000,36.825130
2072.000000,36.816835
2073.000000,36.814097
2074.000000,36.816917
2075.000000,36.825294
2076.000000,36.839222
2077.000000,36.858694
2078.000000,36.883695
2079.000000,36.914208
2080.000000,36.950212
2081.000000,36.991683
2082.000000,37.038591
2083.000000,37.090904
2084.000000,37.148585
2085.000000,37.211593
2086.000000,37.279885
2087.000000,37.353412
2088.000000,37.432124
2089.000000,37.515964
2090.000000,37.604874
2091.000000,37.698791
2092.000000,37.797650
2093.000000,37.901381
2094.000000,38.009911
2095.000000,38.123165
2096.000000,38.241062
2097.000000,38.363521
2098.000000,38.490454
2099.000000,38.621775
2100.000000,38.757389
2101.000000,38.897204
2102.000000,39.041121
2103.000000,39.189039
2104.000000,39.340855
2105.000000,39.496465
2106.000000,39.655758
2107.000000,39.818625
2108.000000,39.984952
2109.000000,40.154624
2110.000000,40.327522
2111.000000,40.503528
2112.000000,40.682520
2113.000000,40.864373
2114.000000,41.048962
2115.000000,41.236160
2116.000000,41.425838
2117.000000,41.617865
2118.000000,41.812110
2119.000000,42.008439
2120.000000,42.206717
2121.000000,42.406810
2122.000000,42.608580
2123.000000,42.811890
2124.000000,43.016601
2125.000000,43.222574
2126.000000,43.429669
2127.000000,43.637746
2128.000000,43.846664
2129.000000,44.056282
2130.000000,44.266459
2131.000000,44.477052
2132.000000,44.687921
2133.000000,44.898924
2134.000000,45.109920
2135.000000,45.320767
2136.000000,45.531325
2137.000000,45.741455
2138.000000,45.951015
2139.000000,46.159868
2140.000000,46.367874
2141.000000,46.574898
2142.000000,46.780802
2143.000000,46.985451
2144.000000,47.188710
2145.000000,47.390447
2146.000000,47.590531
2147.000000,47.788830
2148.000000,47.985215
2149.000000,48.179560
2150.000000,48.371739
2151.000000,48.561628
2152.000000,48.749105
2153.000000,48.934049
2154.000000,49.116342
2155.000000,49.295868
2156.000000,49.472513
2157.000000,49.646165
2158.000000,49.816713
2159.000000,49.984051
2160.000000,50.148073
2161.000000,50.308676
2162.000000,50.465761
2163.000000,50.619230
2164.000000,50.768986
2165.000000,50.914939
2166.000000,51.056999
2167.000000,51.195077
2168.000000,51.329091
2169.000000,51.458959
2170.000000,51.584602
2171.000000,51.705945
2172.000000,51.822914
2173.000000,51.935442
2174.000000,52.043460
2175.000000,52.146906
2176.000000,52.245719
2177.000000,52.339842
2178.000000,52.429220
2179.000000,52.513803
2180.000000,52.593543
2181.000000,52.668395
2182.000000,52.738318
2183.000000,52.803273
2184.000000,52.863226
2185.000000,52.918144
2186.000000,52.968000
2187.000000,53.012769
2188.000000,53.052428
2189.000000,53.086958
2190.000000,53.116345
2191.000000,53.140576
2192.000000,53.159643
2193.000000,53.173539
2194.000000,53.182262
2195.000000,53.185814
2196.000000,53.184198
2197.000000,53.177421
2198.000000,53.165493
2199.000000,53.148429
2200.000000,53.126246
2201.000000,53.098962
2202.000000,53.066601
2203.000000,53.029188
2204.000000,52.986754
2205.000000,52.939329
2206.000000,52.886949
2207.000000,52.829653
2208.000000,52.767480
2209.000000,52.700474
2210.000000,52.628683
2211.000000,52.552156
2212.000000,52.470944
2213.000000,52.385103
2214.000000,52.294691
2215.000000,52.199767
2216.000000,52.100395
2217.000000,51.996640
2218.000000,51.888570
2219.000000,51.776255
2220.000000,51.659768
2221.000000,51.539185
2222.000000,51.414583
2223.000000,51.286042
2224.000000,51.153643
2225.000000,51.017471
2226.000000,50.877613
2227.000000,50.734156
2228.000000,50.587190
2229.000000,50.436809
2230.000000,50.283106
2231.000000,50.126178
2232.000000,49.966121
2233.000000,49.803036
2234.000000,49.637023
2235.000000,49.468186
2236.000000,49.296628
2237.000000,49.122455
2238.000000,48.945775
2239.000000,48.766696
2240.000000,48.585328
2241.000000,48.401781
2242.000000,48.216168
2243.000000,48.028602
2244.000000,47.839197
2245.000000,47.648069
2246.000000,47.455334
2247.000000,47.261109
2248.000000,47.065512
2249.000000,46.868660
2250.000000,46.670675
2251.000000,46.471674
2252.000000,46.271779
2253.000000,46.071111
2254.000000,45.869790
2255.000000,45.667937
2256.000000,45.465675
2257.000000,45.263126
2258.000000,45.060412
2259.000000,44.857654
2260.000000,44.654975
2261.000000,44.452498
2262.000000,44.250343
2263.000000,44.048633
2264.000000,43.847489
2265.000000,43.647032
2266.000000,43.447384
2267.000000,43.248664
2268.000000,43.050992
